"Time","Intensity","Occupancy","Velocity","Velocity 85%","Intensity Micro","Intensity Motorcar ","Intensity Trac ","Intensity Bus","Intensity Trailer","0<V<10","10<V<20","20<V<30","30<V<40","40<V<50","50<V<60","60<V<70","70<V<80","80<V<90","90<V<100","100<V<110","110<V<120","120<V<130","130<V<500"
"04.06.21 12:30:00","828","40.4","26.9","35.4","48","108","432","132","60","48","72","444","240","24","0","0","0","0","0","0","0","0","0"
"04.06.21 12:25:00","1140","28.1","36.3","43.9","120","276","564","96","72","12","60","156","492","372","48","0","0","0","0","0","0","0","0"
"04.06.21 12:20:00","792","43","31.4","38.6","36","108","384","156","72","36","132","108","396","108","12","0","0","0","0","0","0","0","0"
"04.06.21 12:15:00","1188","30.3","38.4","46.9","84","204","468","312","108","0","0","168","504","468","48","0","0","0","0","0","0","0","0"
"04.06.21 12:10:00","876","36.5","25","28.8","48","108","372","228","60","0","60","756","60","0","0","0","0","0","0","0","0","0","0"
"04.06.21 12:05:00","648","44.8","22.3","26.7","48","108","240","180","36","36","132","432","36","12","0","0","0","0","0","0","0","0","0"
"04.06.21 12:00:00","1032","36.3","34.9","44.2","72","132","516","204","84","0","84","192","408","312","36","0","0","0","0","0","0","0","0"
"04.06.21 11:55:00","1212","20.4","53.7","64.9","48","324","612","192","36","0","0","108","108","168","384","348","72","12","12","0","0","0","0"
"04.06.21 11:50:00","852","32.2","33.6","45.3","108","132","348","168","60","0","96","192","360","168","36","0","0","0","0","0","0","0","0"
"04.06.21 11:45:00","504","67.6","12.8","17.3","60","60","108","108","84","144","336","24","0","0","0","0","0","0","0","0","0","0","0"
"04.06.21 11:40:00","588","58","24.6","32.1","72","36","240","168","36","24","120","264","180","0","0","0","0","0","0","0","0","0","0"
"04.06.21 11:35:00","600","46.1","27.7","45","72","84","228","120","48","24","180","144","84","156","12","0","0","0","0","0","0","0","0"
"04.06.21 11:30:00","468","47.7","22.7","36.4","48","60","156","96","48","96","144","72","120","24","12","0","0","0","0","0","0","0","0"
"04.06.21 11:25:00","1200","24.3","48.5","56.3","72","276","528","264","48","12","36","60","84","516","312","72","48","60","0","0","0","0","0"
"04.06.21 11:20:00","792","7","92.8","105.1","0","300","372","108","12","0","0","0","0","0","0","12","108","240","204","192","12","12","12"
"04.06.21 11:15:00","744","6.6","89.6","101.3","24","252","396","72","0","0","0","0","0","0","0","12","96","300","168","156","12","0","0"
"04.06.21 11:10:00","972","9.2","88.6","99.7","48","288","396","204","36","0","0","0","0","0","0","12","240","288","288","84","24","36","0"
"04.06.21 11:05:00","1032","9","92.5","109.4","36","432","456","84","24","0","0","0","0","0","0","0","132","408","252","108","96","36","0"
"04.06.21 11:00:00","1008","8.9","89","103","24","456","396","132","0","0","0","0","0","0","0","24","264","312","216","108","60","12","12"
"04.06.21 10:55:00","912","8.7","87.6","96.5","12","384","336","180","0","0","0","0","0","0","0","48","180","348","192","96","48","0","0"
"04.06.21 10:50:00","900","10","77.7","94.4","24","264","492","96","12","0","0","0","0","72","72","132","156","264","156","36","12","0","0"
"04.06.21 10:45:00","1104","10.3","84","97.7","12","468","516","108","0","0","0","0","0","0","12","96","360","336","156","132","0","12","0"
"04.06.21 10:40:00","1128","10.2","90.2","100.7","12","396","552","168","0","0","0","0","0","0","0","24","204","312","384","156","24","12","12"
"04.06.21 10:35:00","1044","9.8","86.2","98.1","24","372","504","108","36","0","0","0","0","0","12","24","300","420","120","132","36","0","0"
"04.06.21 10:30:00","1092","17.9","58.7","85.3","60","228","528","192","84","0","0","0","24","468","300","24","84","96","60","12","24","0","0"
"04.06.21 10:25:00","864","29","32","40.2","108","180","408","120","36","12","192","84","456","96","24","0","0","0","0","0","0","0","0"
"04.06.21 10:20:00","1008","30.3","33.3","40.7","120","144","420","276","36","36","48","156","576","192","0","0","0","0","0","0","0","0","0"
"04.06.21 10:15:00","1020","36.9","25","28.9","240","180","408","108","60","0","120","804","96","0","0","0","0","0","0","0","0","0","0"
"04.06.21 10:10:00","768","22","27.9","35.1","144","132","396","72","24","12","72","324","360","0","0","0","0","0","0","0","0","0","0"
"04.06.21 10:05:00","696","28.8","29.3","38.6","60","60","372","120","36","0","120","288","204","84","0","0","0","0","0","0","0","0","0"
"04.06.21 10:00:00","780","27.7","49.6","74","48","156","336","192","12","0","24","72","240","72","84","120","132","24","12","0","0","0","0"
"04.06.21 09:55:00","972","12.3","72.2","92.5","12","360","384","216","0","0","0","12","36","216","24","72","132","288","84","84","12","12","0"
"04.06.21 09:50:00","1092","9.7","89","101.3","24","492","396","180","0","0","0","0","0","0","0","0","192","540","180","84","72","24","0"
"04.06.21 09:45:00","1080","9.4","88.2","98.9","48","516","444","48","12","0","0","0","0","0","0","24","180","456","288","96","12","24","0"
"04.06.21 09:40:00","1140","10.7","86","97.6","36","456","492","156","0","0","0","0","0","0","0","24","336","408","240","108","24","0","0"
"04.06.21 09:35:00","1188","11.5","88","95.9","36","348","600","144","48","0","0","0","0","0","0","12","168","576","324","72","24","12","0"
"04.06.21 09:30:00","936","8.8","90.5","101.3","24","372","384","84","72","0","0","0","0","0","0","0","84","432","252","132","36","0","0"
"04.06.21 09:25:00","1032","8.5","93.7","105.6","0","528","444","48","12","0","0","0","0","0","0","0","156","228","312","228","96","12","0"
"04.06.21 09:20:00","936","8.4","90.4","101.3","24","336","480","72","24","0","0","0","0","0","0","0","144","372","228","144","36","12","0"
"04.06.21 09:15:00","912","7.9","92.9","106.2","0","408","396","96","12","0","0","0","0","0","0","0","144","204","360","108","60","36","0"
"04.06.21 09:10:00","996","7.9","96.4","106.2","0","576","348","60","12","0","0","0","0","0","0","0","36","216","420","264","48","12","0"
"04.06.21 09:05:00","984","8.2","92.4","105.1","24","540","300","120","0","0","0","0","0","0","0","0","144","324","276","120","96","24","0"
"04.06.21 09:00:00","960","8","96","108.6","12","480","360","72","36","0","0","0","0","0","0","0","120","264","156","288","108","12","12"
"04.06.21 08:55:00","996","8.1","95.4","106.7","12","444","432","84","24","0","0","0","0","0","0","36","48","240","264","312","60","36","0"
"04.06.21 08:50:00","900","7.8","90.9","108.6","12","432","396","48","12","0","0","0","0","0","0","36","180","264","156","144","120","0","0"
"04.06.21 08:45:00","1080","8.9","91.4","103.8","36","564","360","108","12","0","0","0","0","0","0","12","96","468","240","216","36","12","0"
"04.06.21 08:40:00","996","8.1","93.2","107","12","588","336","48","12","0","0","0","0","0","0","12","144","264","252","228","72","24","0"
"04.06.21 08:35:00","984","8.6","90.2","101.3","24","432","444","84","0","0","0","0","0","0","0","24","180","360","228","108","48","36","0"
"04.06.21 08:30:00","1020","23.5","47.1","80.4","60","276","492","132","48","0","120","132","288","120","48","132","36","84","36","12","12","0","0"
"04.06.21 08:25:00","852","29.2","39","54.7","24","192","444","180","12","84","108","60","180","252","84","12","12","48","12","0","0","0","0"
"04.06.21 08:20:00","1236","21.2","53.1","74.8","36","300","684","144","72","0","0","48","312","228","336","24","192","72","12","12","0","0","0"
"04.06.21 08:15:00","924","38.1","24","29.8","204","276","348","60","24","24","156","648","96","0","0","0","0","0","0","0","0","0","0"
"04.06.21 08:10:00","1032","39.5","23.1","28.3","240","252","372","72","60","60","204","732","24","12","0","0","0","0","0","0","0","0","0"
"04.06.21 08:05:00","996","22.4","59.2","82.8","72","432","336","132","12","24","60","36","72","120","84","288","132","96","84","0","0","0","0"
"04.06.21 08:00:00","1104","18.8","60.2","86.9","12","408","492","120","48","0","0","72","240","96","204","84","132","132","72","72","0","0","0"
"04.06.21 07:55:00","1332","14.7","71","85.8","12","756","432","108","24","0","0","0","12","84","240","216","384","312","84","0","0","0","0"
"04.06.21 07:50:00","1344","11","91.3","101.3","60","708","444","120","12","0","0","0","0","0","0","36","120","468","456","204","36","12","12"
"04.06.21 07:45:00","1284","11.4","86.6","96.1","12","672","480","120","0","0","0","0","0","0","0","12","312","492","324","144","0","0","0"
"04.06.21 07:40:00","1032","9.8","87","99.3","36","396","468","60","60","0","0","0","0","0","0","24","192","420","252","120","12","12","0"
"04.06.21 07:35:00","1116","9.2","92.5","108.6","36","564","456","36","24","0","0","0","0","0","0","12","192","324","300","132","144","0","12"
"04.06.21 07:30:00","1512","13","89","95.8","36","864","480","72","60","0","0","0","0","0","0","0","144","732","540","72","24","0","0"
"04.06.21 07:25:00","1236","10.9","87.8","96.3","36","528","540","132","0","0","0","0","0","0","0","0","276","468","360","108","12","12","0"
"04.06.21 07:20:00","1332","11.3","91.2","103","36","672","444","180","0","0","0","0","0","0","0","0","180","444","420","204","72","12","0"
"04.06.21 07:15:00","1332","10.9","94.3","105.5","36","684","480","120","0","0","0","0","0","0","0","0","84","396","504","264","60","12","12"
"04.06.21 07:10:00","1236","10.2","92.8","100.7","36","576","468","156","0","0","0","0","0","0","0","0","72","384","576","156","36","12","0"
"04.06.21 07:05:00","1536","13.6","86.8","97","36","720","660","108","12","0","0","0","0","0","0","60","288","720","288","132","36","12","0"
"04.06.21 07:00:00","1224","10.7","91.1","105.1","60","504","504","144","12","0","0","0","0","0","0","36","168","384","336","144","144","12","0"
"04.06.21 06:55:00","1188","10.4","90.7","98.7","12","516","516","144","0","0","0","0","0","0","0","12","156","396","492","84","36","12","0"
"04.06.21 06:50:00","1200","10.3","92.5","102.4","36","564","420","168","12","0","0","0","0","0","0","12","144","360","420","192","36","36","0"
"04.06.21 06:45:00","1464","12","93.4","103.8","48","768","468","168","12","0","0","0","0","0","0","12","120","516","492","204","60","48","12"
"04.06.21 06:40:00","1380","12.5","91.5","105.1","24","456","684","192","24","0","0","0","0","0","0","12","240","444","360","192","84","48","0"
"04.06.21 06:35:00","1296","11.5","88.7","97.3","24","624","528","84","36","0","0","0","0","0","0","0","132","732","300","84","36","12","0"
"04.06.21 06:30:00","1476","12.4","92.6","103","72","672","516","180","36","0","0","0","0","0","0","0","144","468","528","276","36","24","0"
"04.06.21 06:25:00","1020","8.8","91.9","101.3","12","432","480","96","0","0","0","0","0","0","0","0","120","336","408","144","12","0","0"
"04.06.21 06:20:00","1428","11.9","95.4","102.3","24","648","552","168","36","0","0","0","0","0","0","0","24","384","684","264","60","12","0"
"04.06.21 06:15:00","1272","11","91.3","103.8","12","588","492","144","36","0","0","0","0","0","0","0","144","456","432","204","36","0","0"
"04.06.21 06:10:00","1200","10.1","93.1","102.4","12","576","468","132","12","0","0","0","0","0","0","0","96","432","420","144","60","48","0"
"04.06.21 06:05:00","1080","8.9","98.6","110.8","24","540","408","60","36","0","0","0","0","0","0","0","48","240","360","240","144","36","12"
"04.06.21 06:00:00","1080","9.2","94.9","106.2","12","504","396","144","24","0","0","0","0","0","0","0","60","348","372","204","84","12","0"
"04.06.21 05:55:00","1008","8.7","96.7","109.9","12","420","420","132","24","0","0","0","0","0","0","12","84","204","300","264","108","24","12"
"04.06.21 05:50:00","912","7.5","95.8","108.3","24","468","336","60","24","0","0","0","0","0","0","0","60","264","300","180","72","24","12"
"04.06.21 05:45:00","924","7.4","97.8","110.5","24","384","408","96","12","0","0","0","0","0","0","0","24","264","300","168","120","48","0"
"04.06.21 05:40:00","1032","8.2","97.6","107.8","12","456","468","96","0","0","0","0","0","0","0","0","12","252","384","240","120","24","0"
"04.06.21 05:35:00","744","6.4","94.2","111","12","252","396","72","12","0","0","0","0","0","24","0","36","228","264","84","84","24","0"
"04.06.21 05:30:00","672","5.6","96.7","107.2","12","300","252","108","0","0","0","0","0","0","0","0","12","180","240","156","48","36","0"
"04.06.21 05:25:00","540","4.8","94.6","107.8","0","192","252","84","12","0","0","0","0","0","0","12","72","132","120","132","48","24","0"
"04.06.21 05:20:00","576","5.4","96","105.6","0","228","180","108","60","0","0","0","0","0","0","12","0","144","216","144","60","0","0"
"04.06.21 05:15:00","600","4.8","97.8","107.8","0","276","240","84","0","0","0","0","0","0","0","0","12","108","216","216","48","0","0"
"04.06.21 05:10:00","564","4.6","99.6","113.4","12","240","252","48","12","0","0","0","0","0","0","0","48","96","108","204","96","12","0"
"04.06.21 05:05:00","624","5.2","97.6","107.8","0","288","228","96","12","0","0","0","0","0","0","0","24","108","276","144","60","12","0"
"04.06.21 05:00:00","444","3.5","98.4","118.2","0","168","228","48","0","0","0","0","0","0","0","0","12","72","204","72","48","36","0"
"04.06.21 04:55:00","468","3.8","99.5","114.2","0","180","216","72","0","0","0","0","0","0","0","0","24","60","204","72","84","0","24"
"04.06.21 04:50:00","408","3.6","96.6","109.4","0","84","252","48","24","0","0","0","0","0","0","0","60","36","120","156","36","0","0"
"04.06.21 04:45:00","492","4.1","99","114.2","0","168","252","60","12","0","0","0","0","0","0","0","12","120","132","132","60","24","12"
"04.06.21 04:40:00","468","3.6","102.1","115","0","192","204","72","0","0","0","0","0","0","0","0","24","60","96","192","48","48","0"
"04.06.21 04:35:00","468","3.6","103.7","115.3","0","216","204","36","12","0","0","0","0","0","0","0","0","60","108","156","120","24","0"
"04.06.21 04:30:00","396","3.1","98.5","112.6","0","204","144","48","0","0","0","0","0","0","0","0","36","60","120","84","96","0","0"
"04.06.21 04:25:00","456","3.6","97.5","110.2","12","204","216","24","0","0","0","0","0","0","0","0","24","108","144","108","48","24","0"
"04.06.21 04:20:00","396","3.2","101.1","118.2","0","168","180","36","12","0","0","0","0","0","0","0","36","48","132","48","84","48","0"
"04.06.21 04:15:00","384","2.9","102.4","114.2","0","180","168","36","0","0","0","0","0","0","0","0","12","48","108","96","96","24","0"
"04.06.21 04:10:00","372","2.9","101.2","115.8","0","156","180","36","0","0","0","0","0","0","0","0","0","36","168","96","48","24","0"
"04.06.21 04:05:00","456","3.6","100.3","115.8","0","168","240","48","0","0","0","0","0","0","0","0","24","84","156","60","108","24","0"
"04.06.21 04:00:00","384","3.2","97.8","108.6","0","132","192","60","0","0","0","0","0","0","0","0","0","108","96","144","24","12","0"
"04.06.21 03:55:00","360","2.9","98.6","107.8","0","144","144","72","0","0","0","0","0","0","0","0","24","24","144","108","60","0","0"
"04.06.21 03:50:00","276","2.4","93","109.4","0","84","156","36","0","0","0","0","0","0","0","0","60","72","48","60","24","0","0"
"04.06.21 03:45:00","348","2.7","102.7","115.8","0","168","144","24","12","0","0","0","0","0","0","0","24","24","84","144","48","24","0"
"04.06.21 03:40:00","360","3","98","107.8","0","156","156","48","0","0","0","0","0","0","0","0","12","84","84","144","24","12","0"
"04.06.21 03:35:00","264","2.1","92.6","106.2","0","156","96","12","0","0","0","0","0","0","0","12","36","72","36","72","36","0","0"
"04.06.21 03:30:00","312","2.4","96.2","104.6","0","168","132","12","0","0","0","0","0","0","0","0","24","96","84","72","24","12","0"
"04.06.21 03:25:00","240","2","94.6","113.4","12","96","96","36","0","0","0","0","0","0","0","0","48","60","72","12","48","0","0"
"04.06.21 03:20:00","276","2.1","97","111.8","0","132","132","12","0","0","0","0","0","0","0","12","12","72","48","84","48","0","0"
"04.06.21 03:15:00","312","2.5","99.3","111","0","120","168","24","0","0","0","0","0","0","0","12","12","72","60","96","36","12","12"
"04.06.21 03:10:00","324","2.7","100.8","120.7","0","72","216","36","0","0","0","0","0","0","0","0","24","60","84","84","12","60","0"
"04.06.21 03:05:00","276","2.2","97.9","112.6","0","96","156","24","0","0","0","0","0","0","0","0","24","60","60","72","48","0","12"
"04.06.21 03:00:00","312","2.4","101.9","114.2","0","156","144","12","0","0","0","0","0","0","0","0","24","60","48","96","60","12","0"
"04.06.21 02:55:00","252","1.9","99.3","113.4","0","144","84","24","0","0","0","0","0","0","0","0","0","72","36","96","48","0","0"
"04.06.21 02:50:00","372","2.7","100.6","109.4","0","216","132","24","0","0","0","0","0","0","0","0","0","60","84","180","48","0","0"
"04.06.21 02:45:00","252","2","99.4","115","12","72","144","12","12","0","0","0","0","0","0","0","24","36","84","60","36","0","0"
"04.06.21 02:40:00","336","2.5","99.2","112.6","0","228","72","36","0","0","0","0","0","0","0","0","24","36","132","84","48","12","0"
"04.06.21 02:35:00","360","2.9","92.2","107.8","24","180","132","24","0","0","0","0","0","0","0","0","84","108","60","60","12","36","0"
"04.06.21 02:30:00","324","2.3","101.1","108.6","0","240","48","36","0","0","0","0","0","0","0","0","12","24","96","168","12","12","0"
"04.06.21 02:25:00","324","2.2","103.3","119.6","12","204","108","0","0","0","0","0","0","0","0","12","0","36","84","108","24","60","0"
"04.06.21 02:20:00","420","3","100.7","113.9","0","300","96","24","0","0","0","0","0","0","0","0","36","48","108","96","120","12","0"
"04.06.21 02:15:00","372","2.8","100.8","115.8","0","204","144","12","12","0","0","0","0","0","0","0","0","84","72","120","84","12","0"
"04.06.21 02:10:00","408","3.4","94.4","109.4","0","192","156","60","0","0","0","0","0","0","0","0","36","108","156","60","48","0","0"
"04.06.21 02:05:00","420","3.4","98.4","111","0","192","192","24","12","0","0","0","0","0","0","0","0","132","72","144","60","12","0"
"04.06.21 02:00:00","396","3.1","100.4","114.2","12","204","156","0","24","0","0","0","0","0","0","12","48","0","108","108","120","0","0"
"04.06.21 01:55:00","456","3.7","96.9","111","12","240","144","48","12","0","0","0","0","0","0","12","48","84","84","156","60","0","12"
"04.06.21 01:50:00","384","2.8","101.6","109.4","12","216","144","12","0","0","0","0","0","0","0","0","24","24","120","156","48","0","0"
"04.06.21 01:45:00","420","3.2","98.3","115.8","0","216","156","48","0","0","0","0","0","0","0","0","48","96","60","120","72","24","0"
"04.06.21 01:40:00","468","3.7","98.2","109.4","0","228","180","60","0","0","0","0","0","0","0","0","12","108","168","120","48","0","0"
"04.06.21 01:35:00","372","3.1","93.7","106.2","0","216","120","24","12","0","0","0","0","0","0","0","24","168","72","72","24","12","0"
"04.06.21 01:30:00","516","4.1","95.3","107.8","0","276","204","36","0","0","0","0","0","0","0","0","36","144","156","120","60","0","0"
"04.06.21 01:25:00","444","3.3","100.3","115.3","12","264","144","24","0","0","0","0","0","0","0","0","48","84","72","108","108","24","0"
"04.06.21 01:20:00","420","3.3","102.1","114.2","0","240","96","84","0","0","0","0","0","0","0","0","12","48","96","180","48","36","0"
"04.06.21 01:15:00","444","3.4","102.1","115.8","0","168","252","24","0","0","0","0","0","0","0","0","0","72","120","156","60","36","0"
"04.06.21 01:10:00","516","4.2","97.1","107.2","12","240","228","36","0","0","0","0","0","0","0","0","24","120","144","180","36","12","0"
"04.06.21 01:05:00","480","3.6","100.9","112.6","0","228","204","48","0","0","0","0","0","0","0","0","36","48","144","144","96","0","12"
"04.06.21 01:00:00","420","3.6","95.3","112.6","0","204","132","84","0","0","0","0","0","0","0","12","36","132","96","60","84","0","0"
"04.06.21 00:55:00","444","3.4","97.3","110.2","0","300","132","0","12","0","0","0","0","0","0","0","12","108","144","96","84","0","0"
"04.06.21 00:50:00","600","4.3","99.6","113.8","12","432","120","24","12","0","0","0","0","0","0","0","24","108","204","144","84","24","12"
"04.06.21 00:45:00","600","5.1","95.7","115","12","312","204","48","24","0","0","0","0","0","0","24","84","132","132","108","96","12","12"
"04.06.21 00:40:00","552","4.3","99.9","110.5","12","288","216","24","12","0","0","0","0","0","0","0","24","132","96","204","72","24","0"
"04.06.21 00:35:00","540","4.1","100.1","114.2","0","288","180","72","0","0","0","0","0","0","0","0","12","108","240","48","84","48","0"
"04.06.21 00:30:00","672","4.8","99.9","111","0","492","156","24","0","0","0","0","0","0","0","12","24","60","264","204","84","24","0"
"04.06.21 00:25:00","504","3.6","102.1","118.2","12","300","180","12","0","0","0","0","0","0","0","0","24","84","120","132","96","36","12"
"04.06.21 00:20:00","600","4.6","96.4","109.4","0","372","204","24","0","0","0","0","0","0","0","0","12","168","216","132","48","24","0"
"04.06.21 00:15:00","780","5.7","99.5","113.7","24","468","240","36","12","0","0","0","0","0","0","12","24","132","312","120","132","24","24"
"04.06.21 00:10:00","660","4.8","101.2","115.8","12","396","192","48","12","0","0","0","0","0","0","0","48","96","228","120","108","48","0"
"04.06.21 00:05:00","744","5.9","99","117.4","0","384","288","72","0","0","0","0","0","0","0","36","12","156","216","144","120","60","0"
"04.06.21 00:00:00","624","4.9","98.6","111","12","300","240","60","12","0","0","0","0","0","0","0","36","144","132","204","60","48","0"
